Num_Acc;id_usager;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp
202400001064;203 986 039;155 779 890;B01;1;1;4;1;1959;5;1;8; -1; -1; -1; -1
202400001064;203 986 040;155 779 891;C01;1;1;1;1;1981;5;1;0; -1; -1; -1; -1
202400001066;203 986 033;155 779 884;B01;1;1;4;1;1996;0;2;8; -1; -1; -1; -1
202400001066;203 986 035;155 779 886;A01;1;1;1;1;1970;0;1;8; -1; -1; -1; -1
202400001329;203 985 412;155 779 434;A01;1;1;4;1;2002;0;2;0; -1; -1; -1; -1
202400001331;203 985 407;155 779 429;A01;1;1;4;1;1978;0;2;0; -1; -1; -1; -1
202400001331;203 985 410;155 779 431;B01;1;1;1;2;1960;0;1;0; -1; -1; -1; -1
202400001367;203 985 326;155 779 364;A01;2;2;1;1;1966;3;1; -1; -1;0;0; -1
202400001367;203 985 327;155 779 364;A01;1;1;4;1;1963;3;1; -1; -1;0;0; -1
202400001367;203 985 328;155 779 365;B01;1;1;1;1;2002;0;1; -1; -1;0;0; -1
202400002079;203 983 630;155 778 119;A01;1;1;4;1;2007;5;8;0; -1; -1; -1; -1
202400002079;203 983 633;155 778 121;B01;1;1;1;1;2003;1;1;0; -1; -1; -1; -1
202400002081;203 983 625;155 778 115;A01;1;1;4;1;2009;2;8;0; -1; -1; -1; -1
202400002081;203 983 628;155 778 117;B01;1;1;1;1;1974;0;2;0; -1; -1; -1; -1
202400002083;203 983 621;155 778 111;B01;1;1;4;1;1965;1;2;0; -1; -1; -1; -1
202400002083;203 983 623;155 778 113;A01;1;1;1;2;1999;1;1;0; -1; -1; -1; -1
202400002089;203 983 609;155 778 101;B01;1;1;1;2;1970;0;1;0; -1; -1; -1; -1
202400002089;203 983 612;155 778 103;A01;1;1;4;1;2005;0;8;0; -1; -1; -1; -1
202400002210;203 983 312;155 777 890;A01;1;1;1; -1;; -1; -1; -1; -1; -1; -1; -1
202400002210;203 983 314;155 777 892;B01;1;1;4;1;1998;5;2; -1; -1;0;0; -1
202400002210;203 983 315;155 777 892;B01;2;2;3;2;1974;5;2; -1; -1;0;0; -1
202400002320;203 983 058;155 777 688;A01;1;1;4;2;1990;0;2;0; -1; -1; -1; -1
202400002323;203 983 051;155 777 681;B01;1;1;1;1;1997;0;1;0; -1; -1; -1; -1
202400002323;203 983 053;155 777 683;A01;1;1;4;1;1980;5;2;0; -1; -1; -1; -1
202400002552;203 982 532;155 777 302;A01;9;2;4;1;2003;5;1; -1; -1;0;0; -1
202400002552;203 982 533;155 777 302;A01;7;2;3;2;2005;5;1; -1; -1;0;0; -1
202400002552;203 982 535;155 777 302;A01;2;2;3;2;2007;5;1; -1; -1;0;0; -1
202400002552;203 982 536;155 777 302;A01;1;1;4;1;1998;5;1; -1; -1;0;0; -1
202400002556;203 982 519;155 777 296;B01;7;2;1;2;1984;0;8; -1; -1;0;0; -1
202400002556;203 982 520;155 777 296;B01;8;2;1;1;1996;5;8; -1; -1;0;0; -1
202400002556;203 982 522;155 777 296;B01;9;2;1;1;1979;0;8; -1; -1;0;0; -1
202400002556;203 982 523;155 777 296;B01;4;2;1;2;2004;5;8; -1; -1;0;0; -1
202400002556;203 982 524;155 777 296;B01;5;2;1;1;2001;0;8; -1; -1;0;0; -1
202400002556;203 982 525;155 777 296;B01;1;1;1;1;1978;5;1; -1; -1;0;0; -1
202400002556;203 982 527;155 777 299;A01;7;2;3;2;1998;5;0; -1; -1;0;0; -1
202400002556;203 982 528;155 777 299;A01;2;2;3;2;1998;5;1; -1; -1;0;0; -1
202400002556;203 982 529;155 777 299;A01;1;1;4;2;1998;9;8; -1; -1;0;0; -1
202400002557;203 982 514;155 777 292;A01;1;1;1;1;2003;5;1; -1; -1;0;0; -1
202400002557;203 982 517;155 777 294;B01;1;1;3;1;1988;5;0; -1; -1;0;0; -1
202400002585;203 982 460;155 777 250;B01;1;1;3;1;1985;9;2; -1; -1;0;0; -1
202400002585;203 982 462;155 777 252;A01;1;1;1;2;1959;0;8; -1; -1;0;0; -1
202400002776;203 982 017;155 776 944;A01;1;1;4;1;1983;0;2;0; -1; -1; -1; -1
202400002776;203 982 018;155 776 946;B01;1;1;1;2;1973;1;1;8; -1; -1; -1; -1
202400002778;203 982 012;155 776 942;A01;10;3;4;1;1980;0;0; -1; -1;1;3;1
202400002778;203 982 014;155 776 942;A01;1;1;1;1;1987;0;1;0; -1; -1; -1; -1
202400003004;203 981 483;155 776 561;A01;1;1;4;2;1988;0;2;0; -1; -1; -1; -1
202400003004;203 981 484;155 776 562;B01;1;1;4;1;1973;0;1;0; -1; -1; -1; -1
202400003006;203 981 479;155 776 557;B01;1;1;1;1;1938;0;1;0; -1; -1; -1; -1
202400003006;203 981 480;155 776 558;A01;1;1;3;2;1990;0;2;0; -1; -1; -1; -1
202400003009;203 981 471;155 776 552;B01;1;1;1;1;2002;0;1;0; -1; -1; -1; -1
202400003009;203 981 475;155 776 555;A01;1;1;3;2;1986;0;2;0; -1; -1; -1; -1
202400003009;203 981 476;155 776 555;A01;2;2;3;2;2014;0;2;0; -1; -1; -1; -1
202400003011;203 981 468;155 776 550;A01;1;1;1;2;2018;2;8;0; -1; -1; -1; -1
202400003011;203 981 469;155 776 550;A01;10;3;4;2;2018;2;0; -1; -1;5;2;1
202400003073;203 981 313;155 776 434;A01;1;1;1;1;1949;3;1;0; -1; -1; -1; -1
202400003073;203 981 316;155 776 436;B01;1;1;1;1;1985;0;8;8; -1; -1; -1; -1
202400003073;203 981 318;155 776 436;B01;2;2;4;1;2013;2;8;0; -1; -1; -1; -1
202400003077;203 981 304;155 776 426;A01;1;1;1;1;1973;2;1;0; -1; -1; -1; -1
202400003077;203 981 308;155 776 429;B01;1;1;4;1;2010;2;8;0; -1; -1; -1; -1
202400003225;203 980 948;155 776 159;A01;1;1;4;2;2005;0;8;0; -1; -1; -1; -1
202400003228;203 980 940;155 776 153;B01;1;1;1;2;1951;0;1;0; -1; -1; -1; -1
202400003228;203 980 943;155 776 155;A01;2;2;4;1;2005;4;2;0; -1; -1; -1; -1
202400003228;203 980 944;155 776 155;A01;1;1;4;1;2003;4;2;0; -1; -1; -1; -1
202400003388;203 980 576;155 775 870;B01;1;1;3;1;2010;2;0; -1; -1;0;0; -1
202400003388;203 980 578;155 775 872;A01;1;1;1;1;1955;0;1; -1; -1;0;0; -1
202400003568;203 980 147;155 775 531;B01;2;2;3;1;1985;0;1; -1; -1;0;0; -1
202400003568;203 980 148;155 775 531;B01;1;1;3;2;1991;0;1; -1; -1;0;0; -1
202400003568;203 980 149;155 775 532;A01;1;1;4;1;1961;5;1; -1; -1;0;0; -1
202400003632;203 980 003;155 775 411;B01;1;1;4;1;1992;9;2;0; -1; -1; -1; -1
202400003632;203 980 004;155 775 412;A01;1;1;1;2;1992;1;1;0; -1; -1; -1; -1
202400003633;203 979 997;155 775 407;A01;3;2;4;2;1996;0;1;0; -1; -1; -1; -1
202400003633;203 979 998;155 775 407;A01;1;1;4;1;1967;0;1;8; -1; -1; -1; -1
202400003633;203 979 999;155 775 408;B01;1;1;4;1;1997;0;1;8; -1; -1; -1; -1
202400003634;203 979 995;155 775 405;A01;1;1;4;1;1986;0;2;8; -1; -1; -1; -1
202400003634;203 979 996;155 775 406;B01;1;1;1;1;1985;0;1;8; -1; -1; -1; -1
202400003637;203 979 991;155 775 401;A01;1;1;4;2;1978;5;2;0; -1; -1; -1; -1
202400003637;203 979 994;155 775 404;B01;1;1;1;2;2004;0;1;0; -1; -1; -1; -1
202400003694;203 979 861;155 775 301;A01;10;3;3;2;1953;0;0; -1; -1;3;3;1
202400003694;203 979 863;155 775 301;A01;1;1;1;2;1967;0;1;8; -1; -1; -1; -1
202400003923;203 979 349;155 774 898;A01;1;1;3;1;2000;1;2; -1; -1;0;0; -1
202400003923;203 979 350;155 774 899;B01;1;1;1;1;1998;5;8; -1; -1;0;0; -1
202400003988;203 979 190;155 774 770;Z01;1;1;1; -1;; -1; -1; -1; -1; -1; -1; -1
202400003988;203 979 191;155 774 770;Z01;10;3;4;1;1961;0;0; -1; -1;5;3;1
202400003990;203 979 187;155 774 767;A01;1;1;4;1;1981;9;8;8; -1; -1; -1; -1
202400004318;203 978 441;155 774 219;A01;1;1;1;1;1975;5;1;5; -1;0;0; -1
202400004318;203 978 444;155 774 222;B01;2;2;4;1;1983;5;2; -1; -1;0;0; -1
202400004318;203 978 446;155 774 222;B01;1;1;3;1;1991;5;2; -1; -1;0;0; -1
202400004493;203 977 994;155 773 919;B01;1;1;1;2;1999;0;1;0; -1; -1; -1; -1
202400004493;203 977 997;155 773 921;A01;1;1;4;2;2006;0;8;0; -1; -1; -1; -1
202400004495;203 977 988;155 773 915;A01;1;1;1;1;1987;0;1;8; -1; -1; -1; -1
202400004495;203 977 989;155 773 916;B01;2;2;4;2;1989;0;1;0; -1; -1; -1; -1
202400004495;203 977 991;155 773 916;B01;1;1;4;2;2001;0;1;8; -1; -1; -1; -1
202400004497;203 977 984;155 773 911;Z01;1;1;1; -1;; -1; -1; -1; -1; -1; -1; -1
202400004497;203 977 985;155 773 912;A01;1;1;3;2;2009;9;2;0; -1; -1; -1; -1
202400004848;203 977 139;155 773 292;B01;1;1;4;2;1997;1;2;0; -1; -1; -1; -1
202400004848;203 977 140;155 773 293;A01;1;1;1; -1;; -1; -1; -1; -1; -1; -1; -1
202400004850;203 977 135;155 773 289;A01;10;3;4;1;2000;0;0; -1; -1;1;2;2
202400004850;203 977 136;155 773 289;A01;1;1;1;1;1974;1;1;0; -1; -1; -1; -1
202400005117;203 976 540;155 772 828;A01;1;1;4;1;2004;0;2;0; -1; -1; -1; -1
202400005119;203 976 538;155 772 826;A01;1;1;4;1;2000;5;2;0; -1; -1; -1; -1
202400005293;203 976 113;155 772 508;A01;3;2;4;2;1981;1;1; -1; -1;0;0; -1
202400005293;203 976 114;155 772 508;A01;4;2;3;1;1988;1;1; -1; -1;0;0; -1
202400005293;203 976 115;155 772 508;A01;2;2;4;2;2002;1;1; -1; -1;0;0; -1
202400005293;203 976 117;155 772 508;A01;1;1;1;1;1993;1;1; -1; -1;0;0; -1
202400005293;203 976 119;155 772 510;B01;1;1;1;2;1993;1;1; -1; -1;0;0; -1
202400005313;203 976 065;155 772 470;A01;1;1;4;1;1969;1;0; -1; -1;0;0; -1
202400005313;203 976 067;155 772 472;B01;1;1;1; -1;; -1; -1; -1; -1; -1; -1; -1
202400005558;203 975 498;155 772 016;A01;1;1;4;1;2005;5;8;0; -1; -1; -1; -1
202400005946;203 974 543;155 771 294;A01;1;1;1;1;2006;0;2;8; -1; -1; -1; -1
202400005946;203 974 545;155 771 294;A01;2;2;4;2;2002;0;2;8; -1; -1; -1; -1
202400006013;203 974 401;155 771 186;A01;7;2;3;2;1988;9;0; -1; -1;0;0; -1
202400006013;203 974 404;155 771 186;A01;9;2;3;2;2022;9;0; -1; -1;0;0; -1
202400006013;203 974 405;155 771 186;A01;8;2;3;2;2015;9;0; -1; -1;0;0; -1
202400006013;203 974 406;155 771 186;A01;1;1;3;1;1976;9;1; -1; -1;0;0; -1
202400006144;203 974 080;155 770 961;A01;1;1;1;1;2003;5;1;0; -1; -1; -1; -1
202400006144;203 974 082;155 770 963;B01;1;1;2;1;2004;0;2;0; -1; -1; -1; -1
202400006312;203 973 695;155 770 664;A01;1;1;4;1;2002;0;2;0; -1; -1; -1; -1
202400006312;203 973 697;155 770 666;B01;1;1;1;1;1996;0;1;8; -1; -1; -1; -1
202400006316;203 973 687;155 770 657;A01;1;1;1;2;1989;0;1;8; -1; -1; -1; -1
202400006316;203 973 689;155 770 659;B01;2;2;4;2;1984;0;2;8; -1; -1; -1; -1
202400006316;203 973 690;155 770 659;B01;1;1;4;1;1993;0;2;8; -1; -1; -1; -1
202400006318;203 973 680;155 770 651;A01;1;1;1;2;1959;0;8;0; -1; -1; -1; -1
202400006318;203 973 682;155 770 652;B01;1;1;4;1;1966;0;8;0; -1; -1; -1; -1
202400006446;203 973 405;155 770 442;A01;1;1;3;1;1973;0;2; -1; -1;0;0; -1
202400006526;203 973 217;155 770 307;A01;1;1;1;2;1966;0;1;0; -1; -1; -1; -1
202400006526;203 973 219;155 770 309;B01;2;2;4;1;1997;0;2;0; -1; -1; -1; -1
202400006526;203 973 221;155 770 309;B01;1;1;4;1;1995;0;2;0; -1; -1; -1; -1
202400006752;203 972 680;155 769 926;A01;10;3;2;1;1992;0;0; -1; -1;9;B;1
202400006752;203 972 682;155 769 926;A01;1;1;1;1;2000;0;0; -1; -1;0;0; -1
202400007136;203 971 817;155 769 258;A01;10;3;4;1;1985;5;8; -1; -1;4;3;2
202400007136;203 971 818;155 769 258;A01;10;3;4;1;1987;4;0; -1; -1;5;3;2
202400007136;203 971 820;155 769 258;A01;1;1;1;1;1988;0;1; -1; -1;0;0; -1
202400007213;203 971 636;155 769 117;A01;9;2;4;1;1998;4;0; -1; -1;0;0; -1
202400007213;203 971 637;155 769 117;A01;5;2;3;1;1992;4;0; -1; -1;0;0; -1
202400007213;203 971 638;155 769 117;A01;2;2;4;1;1992;4;1; -1; -1;0;0; -1
202400007213;203 971 639;155 769 117;A01;4;2;4;1;1995;4;0; -1; -1;0;0; -1
202400007213;203 971 641;155 769 117;A01;3;2;3;1;1993;4;0; -1; -1;0;0; -1
202400007213;203 971 643;155 769 117;A01;7;2;4;1;1989;4;0; -1; -1;0;0; -1
202400007213;203 971 645;155 769 117;A01;8;2;3;1;1995;4;0; -1; -1;0;0; -1
202400007213;203 971 646;155 769 117;A01;1;1;1;1;1992;4;1; -1; -1;0;0; -1
202400007216;203 971 631;155 769 113;A01;1;1;4;1;1983;0;2;0; -1; -1; -1; -1
202400007216;203 971 632;155 769 114;B01;1;1;1;1;1982;4;1;0; -1; -1; -1; -1
202400007217;203 971 628;155 769 110;A01;1;1;4;2;2009;5;8;0; -1; -1; -1; -1
202400007411;203 971 149;155 768 778;A01;1;1;4;1;1970;0;2;8; -1; -1; -1; -1
202400007593;203 970 745;155 768 483;B01;2;2;4;1;1983;0;2; -1; -1;0;0; -1
202400007593;203 970 747;155 768 483;B01;1;1;3;1;1972;0;2; -1; -1;0;0; -1
202400007593;203 970 749;155 768 485;A01;1;1;4;1;1980;0;2; -1; -1;0;0; -1
202400007601;203 970 723;155 768 468;B01;1;1;4;1;1987;5;8; -1; -1;0;0; -1
202400007601;203 970 725;155 768 470;A01;1;1;4;1;1997;5;1; -1; -1;0;0; -1
202400007601;203 970 726;155 768 470;A01;2;2;4;2;2002;5;8; -1; -1;0;0; -1
202400007760;203 970 346;155 768 174;A01;1;1;1;2;1980;0;1;8; -1; -1; -1; -1
202400007760;203 970 347;155 768 175;B01;1;1;1;1;1964;0;2;0; -1; -1; -1; -1
202400007760;203 970 348;155 768 175;B01;2;2;4;2;1988;0;2;0; -1; -1; -1; -1
202400007794;203 970 257;155 768 106;B01;1;1;4;1;1974;9;2;0; -1; -1; -1; -1
202400007794;203 970 260;155 768 108;Z01;1;1;1;1;;0;8;0; -1; -1; -1; -1
202400007796;203 970 253;155 768 103;B01;5;2;1;1;2018;2;3;8; -1; -1; -1; -1
202400007796;203 970 254;155 768 103;B01;1;1;1;2;1997;2;1;0; -1; -1; -1; -1
202400007796;203 970 255;155 768 104;A01;1;1;4;1;1956;0;8;0; -1; -1; -1; -1
202400007798;203 970 248;155 768 099;A01;1;1;1;1;2002;0;1;0; -1; -1; -1; -1
202400007798;203 970 250;155 768 101;B01;1;1;4;2;1983;0;2;0; -1; -1; -1; -1
202400007799;203 970 245;155 768 096;A01;1;1;1;2;1970;0;1;0; -1; -1; -1; -1
202400007799;203 970 247;155 768 098;B01;1;1;4;1;2004;0;2;0; -1; -1; -1; -1
202400007801;203 970 239;155 768 092;A01;1;1;4;1;1939;0;2;0; -1; -1; -1; -1
202400007801;203 970 242;155 768 094;B01;1;1;1;2;1976;0;1;0; -1; -1; -1; -1
202400007806;203 970 229;155 768 080;B01;1;1;4;2;1964;1;1;8; -1; -1; -1; -1
202400007806;203 970 232;155 768 084;D01;1;1;4;2;1984;0;1;8; -1; -1; -1; -1
202400007806;203 970 234;155 768 086;E01;1;1;1;1;1995;0;1;8; -1; -1; -1; -1
202400007806;203 970 236;155 768 088;A01;1;1;1;1;1972;0;8;8; -1; -1; -1; -1
202400008163;203 969 317;155 767 433;B01;1;1;4;2;1978;0;1;8; -1; -1; -1; -1
202400008163;203 969 321;155 767 437;A01;1;1;1;2;2002;9;1;8; -1; -1; -1; -1
202400008167;203 969 307;155 767 426;A01;1;1;1;1;1996;0;1;0; -1; -1; -1; -1
202400008167;203 969 309;155 767 429;B01;1;1;4;1;1978;0;2;0; -1; -1; -1; -1
202400008172;203 969 294;155 767 417;B01;1;1;4;2;1978;1;2;0; -1; -1; -1; -1
202400008172;203 969 298;155 767 417;B01;2;2;4;1;2009;1;2;0; -1; -1; -1; -1
202400008172;203 969 302;155 767 420;A01;1;1;1; -1;; -1; -1; -1; -1; -1; -1; -1
202400008175;203 969 281;155 767 411;A01;1;1;4;1;2004;0;2;0; -1; -1; -1; -1
202400008175;203 969 286;155 767 415;B01;1;1;1;1;1971;0;1;0; -1; -1; -1; -1
202400008180;203 969 271;155 767 404;B01;2;2;4;1;2009;0;2;0; -1; -1; -1; -1
202400008180;203 969 273;155 767 404;B01;1;1;4;2;1983;9;2;0; -1; -1; -1; -1
202400008180;203 969 275;155 767 407;A01;1;1;1;1;1973;9;1;0; -1; -1; -1; -1
202400008194;203 969 240;155 767 380;A01;1;1;4;1;1986;0;2;8; -1; -1; -1; -1
202400008198;203 969 231;155 767 372;B01;1;1;4;1;2011;0;8;0; -1; -1; -1; -1
202400008198;203 969 233;155 767 374;A01;1;1;1;1;1953;0;1;0; -1; -1; -1; -1
202400008202;203 969 221;155 767 367;A01;1;1;1;1;2004;0;1;0; -1; -1; -1; -1
202400008202;203 969 224;155 767 367;A01;10;3;4;2;1990;1;0; -1; -1;9;3;1
202400008685;203 968 096;155 766 520;B01;1;1;3;1;2009;0;0; -1; -1;0;0; -1
202400008685;203 968 098;155 766 521;A01;2;2;1;1;2003;3;0; -1; -1;0;0; -1
202400008685;203 968 100;155 766 521;A01;1;1;4;1;1997;3;1; -1; -1;0;0; -1
202400008761;203 967 911;155 766 374;A01;1;1;1;1;1984;1;1;0; -1; -1; -1; -1
202400008761;203 967 912;155 766 375;B01;1;1;4;1;1978;5;1;0; -1; -1; -1; -1
202400008991;203 967 353;155 765 972;A01;10;3;4;2;1957;3;0; -1; -1;1;3;1
202400008991;203 967 355;155 765 972;A01;1;1;1;1;1997;0;2; -1; -1;0;0; -1
202400009286;203 966 654;155 765 445;B01;1;1;4;2;1979;9;2;0; -1; -1; -1; -1
202400009286;203 966 655;155 765 446;A01;1;1;1;2;1967;0;1;0; -1; -1; -1; -1
202400009314;203 966 586;155 765 391;A01;1;1;1;2;1981;4;1;8; -1; -1; -1; -1
202400009314;203 966 587;155 765 392;B01;1;1;4;1;2006;0;8;0; -1; -1; -1; -1
202400009480;203 966 192;155 765 079;A01;1;1;4;1;2005;0;0; -1; -1;0;0; -1
202400009480;203 966 193;155 765 080;B01;1;1;1; -1;; -1; -1; -1; -1; -1; -1; -1
202400009621;203 965 857;155 764 830;B01;1;1;4;2;1988;0;2;0; -1; -1; -1; -1
202400009621;203 965 858;155 764 830;B01;2;2;4;2;1985;0;2;0; -1; -1; -1; -1
202400009621;203 965 859;155 764 831;A01;1;1;1;1;1998;0;1;0; -1; -1; -1; -1
202400009622;203 965 854;155 764 828;A01;1;1;1;1;1991;5;1;0; -1; -1; -1; -1
202400009622;203 965 855;155 764 829;B01;1;1;4;1;1984;5;2;0; -1; -1; -1; -1
202400009622;203 965 856;155 764 829;B01;2;2;4;2;1986;9;2;0; -1; -1; -1; -1
202400009623;203 965 852;155 764 826;B01;1;1;4;2;1978;9;2;8; -1; -1; -1; -1
202400009623;203 965 853;155 764 827;A01;1;1;1; -1;; -1; -1; -1; -1; -1; -1; -1
202400009624;203 965 850;155 764 824;A01;1;1;1;1;2006;5;8;0; -1; -1; -1; -1
202400009624;203 965 851;155 764 825;B01;1;1;4;1;2003;4;2;6; -1; -1; -1; -1
202400009625;203 965 849;155 764 823;A01;1;1;4;1;1982;9;8;8; -1; -1; -1; -1
202400009739;203 965 579;155 764 618;A01;1;1;1;2;2004;0;1;0; -1; -1; -1; -1
202400009739;203 965 580;155 764 619;B01;1;1;4;2;2005;0;2;0; -1; -1; -1; -1
202400009741;203 965 573;155 764 612;A01;1;1;4;1;2001;5;2;8; -1; -1; -1; -1
202400009741;203 965 574;155 764 614;Z01;1;1;1; -1;; -1; -1; -1; -1; -1; -1; -1
202400010018;203 964 930;155 764 116;A01;1;1;1;1;1991;0;1; -1; -1;0;0; -1
202400010018;203 964 934;155 764 119;B01;1;1;3;1;1996;0;2; -1; -1;0;0; -1
202400010065;203 964 833;155 764 041;A01;2;2;4;2;1949;0;1; -1; -1;0;0; -1
202400010065;203 964 834;155 764 041;A01;1;1;4;2;1952;0;1; -1; -1;0;0; -1
202400010065;203 964 838;155 764 044;B01;1;1;4;2;1996;0;1; -1; -1;0;0; -1
202400010164;203 964 591;155 763 845;A01;2;2;4;1;2024;0;3;0; -1; -1; -1; -1
202400010164;203 964 592;155 763 845;A01;1;1;4;2;1993;0;1;0; -1; -1; -1; -1
202400010164;203 964 596;155 763 847;B01;1;1;4;1;1986;0;1;0; -1; -1; -1; -1
202400010164;203 964 599;155 763 850;C01;2;2;4;2;2012;0;1;0; -1; -1; -1; -1
202400010164;203 964 600;155 763 850;C01;4;2;4;1;2017;0;1;0; -1; -1; -1; -1
202400010164;203 964 602;155 763 850;C01;1;1;4;2;1983;0;1;0; -1; -1; -1; -1
202400010166;203 964 584;155 763 840;A01;1;1;4;2;1988;1;2;0; -1; -1; -1; -1
202400010175;203 964 578;155 763 832;A01;1;1;1;2;1985;1;1;8; -1; -1; -1; -1
202400010175;203 964 581;155 763 835;B01;1;1;4;1;2001;1;2;8; -1; -1; -1; -1
202400010177;203 964 569;155 763 825;A01;1;1;1;1;1998;9;1;0; -1; -1; -1; -1
202400010177;203 964 570;155 763 826;B01;1;1;4;2;1958;9;2;0; -1; -1; -1; -1
202400010330;203 964 201;155 763 562;A01;10;3;3;1;2020;5;0; -1; -1;1;3;1
202400010330;203 964 204;155 763 562;A01;1;1;1;1;1982;1;8; -1; -1;0;0; -1
202400010422;203 963 994;155 763 394;A01;1;1;4;1;1992;5;2;0; -1; -1; -1; -1
202400010422;203 963 995;155 763 395;B01;1;1;4;1;2003;0;2;0; -1; -1; -1; -1
202400010425;203 963 989;155 763 390;A01;1;1;4;2;2002;0;8;0; -1; -1; -1; -1
202400010428;203 963 982;155 763 384;A01;1;1;1;1;1987;5;2;0; -1; -1; -1; -1
202400010428;203 963 984;155 763 384;A01;2;2;4;2;1987;5;2;0; -1; -1; -1; -1
202400010428;203 963 985;155 763 386;B01;1;1;1;1;2001;4;1;8; -1; -1; -1; -1
202400010545;203 963 685;155 763 171;A01;1;1;1;2;1993;0;1;0; -1; -1; -1; -1
202400010545;203 963 687;155 763 173;B01;1;1;4;1;1982;0;2;0; -1; -1; -1; -1
202400010633;203 963 497;155 763 036;A01;1;1;1;1;1994;9;1; -1; -1;0;0; -1
202400010633;203 963 499;155 763 038;B01;1;1;2;2;1984;0;2; -1; -1;0;0; -1
202400010825;203 963 024;155 762 698;A01;1;1;4;2;1996;1;2;0; -1; -1; -1; -1
202400010920;203 962 792;155 762 533;A01;1;1;4;2;1995;3;2;0; -1; -1; -1; -1
202400010920;203 962 795;155 762 535;Z01;1;1;1; -1;; -1; -1; -1; -1; -1; -1; -1
202400011215;203 962 100;155 762 003;A01;1;1;4;2;1970;0;2;8; -1; -1; -1; -1
202400011215;203 962 101;155 762 003;A01;2;2;4;1;2020;9;2;8; -1; -1; -1; -1
202400011216;203 962 097;155 762 000;C01;1;1;1;1;1954;1;1;0; -1; -1; -1; -1
202400011216;203 962 098;155 762 001;B01;1;1;4;1;1936;5;1;0; -1; -1; -1; -1
202400011216;203 962 099;155 762 002;A01;1;1;4;1;1986;4;1;0; -1; -1; -1; -1
202400011217;203 962 095;155 761 998;A01;1;1;4;2;1986;0;2;8; -1; -1; -1; -1
202400011217;203 962 096;155 761 999;B01;1;1;1;2;1997;0;1;8; -1; -1; -1; -1
202400011232;203 962 065;155 761 974;A01;1;1;2;1;1995;9;2; -1; -1;0;0; -1
202400011232;203 962 066;155 761 975;B01;1;1;1;1;2002;5;1; -1; -1;0;0; -1
202400011449;203 961 577;155 761 600;B01;1;1;4;1;1964;0;1; -1; -1;0;0; -1
202400011449;203 961 578;155 761 601;A01;1;1;1;1;1996;0;0; -1; -1;0;0; -1
202400011499;203 961 461;155 761 512;A01;1;1;1;2;1997;0;1;8; -1; -1; -1; -1
202400011499;203 961 464;155 761 514;B01;1;1;4;1;1996;0;2;8; -1; -1; -1; -1
202400011528;203 961 393;155 761 459;A01;1;1;1;2;1986;0;1; -1; -1;0;0; -1
202400011528;203 961 394;155 761 461;B01;1;1;3;1;1977;1;2; -1; -1;0;0; -1
